"","learn","x","agelfted","sex","datyear"
"265659",9.71975460958014,62,16,"male",103
"265660",9.55941285751023,65,16,"female",103
"265672",8.64027414744267,56,14,"female",103
"265673",9.95606860627276,65,15,"male",103
"265677",7.63887234378483,53,15,"female",103
"265680",9.64378372058695,62,15,"female",103
"265683",8.98929958876345,59,15,"female",103
"265684",8.65405240252188,61,16,"female",103
"265687",9.72913416539135,59,15,"male",103
"265691",8.49699048409872,54,22,"male",103
"265692",9.42373412623523,55,15,"female",103
"265694",7.79712696163334,64,15,"female",103
"265695",9.6759175318337,56,14,"male",103
"265697",9.82010594359708,61,17,"female",103
"265698",9.91205078319662,62,15,"male",103
"265700",6.64639051484773,57,17,"male",103
"265715",9.24956108512946,65,16,"male",103
"265718",9.86214458900175,64,15,"male",103
"265726",9.41938499891089,64,15,"female",103
"265727",9.55605547567857,60,15,"male",103
"265737",3.91202300542815,59,16,"male",103
"265748",9.86329036278472,53,15,"male",103
"265763",9.30401284783882,55,15,"female",103
"265768",7.83636976054512,54,15,"female",103
"265775",9.68296556192687,53,15,"male",103
"265776",8.52830717818936,55,15,"female",103
"265784",9.86438283265537,65,15,"female",103
"265787",9.9617564606601,62,15,"male",103
"265794",10.3331031420601,62,17,"male",103
"265796",8.79482492801452,63,15,"female",103
"265806",8.1185050675871,55,21,"female",103
"265809",8.74830491237962,64,17,"female",103
"265818",9.40272223771844,60,15,"male",103
"265819",9.56465252672573,55,15,"female",103
"265824",9.73119154808544,62,18,"female",103
"265833",9.14459581136529,63,15,"male",103
"265834",9.47270463644367,65,15,"female",103
"265837",9.16940728730127,65,17,"female",103
"265840",11.4429535429411,60,17,"male",103
"265841",8.27792025817214,61,18,"female",103
"265842",10.4407910845473,62,15,"male",103
"265843",7.72753511047545,56,15,"female",103
"265846",10.9449414503422,60,16,"male",103
"265847",10.3139402021553,62,22,"male",103
"265848",10.3089526606443,62,18,"female",103
"265854",10.7062063695254,53,22,"female",103
"265859",9.24956108512946,58,15,"male",103
"265860",8.24852912480022,60,16,"male",103
"265877",9.22235588400391,53,16,"female",103
"265891",10.8569199146909,65,25,"male",103
"265892",6.21460809842219,57,22,"male",103
"265902",10.1211762531674,65,21,"male",103
"265903",8.80014411892793,64,15,"female",103
"265904",8.66456435736306,54,16,"female",103
"265915",9.59832016574333,56,18,"female",103
"265916",10.3469238454653,53,15,"male",103
"265917",4.60517018598809,56,15,"female",103
"265918",10.1542462708833,53,21,"male",103
"265926",9.87271901886449,61,18,"male",103
"265927",8.77647578934632,62,16,"female",103
"265930",9.48804786328076,64,16,"female",103
"265933",7.86095636487639,53,16,"female",103
"265938",9.38261159291664,64,23,"male",103
"265945",9.61031576465353,62,15,"male",103
"265946",8.9704117161393,59,21,"female",103
"265947",10.0360987342988,56,22,"male",103
"265948",10.0074817739107,55,20,"female",103
"265949",9.65694742341552,58,18,"female",103
"265956",10.6735957742322,62,15,"male",103
"265960",10.0517023742943,59,17,"female",103
"265961",8.52595469708481,58,15,"male",103
"265969",9.04782144247841,54,15,"male",103
"265970",7.41457288135059,56,15,"female",103
"265977",9.4111565114063,58,17,"female",103
"265979",8.77152528418647,62,15,"male",103
"265980",8.77192844385833,64,15,"female",103
"265988",10.0858091093301,59,17,"male",103
"265993",9.43498038116358,55,15,"male",103
"265994",8.62873456614915,63,15,"female",103
"265997",12.593600017601,64,15,"female",103
"266000",8.77276520994979,59,14,"female",103
"266007",10.2445221892247,57,18,"male",103
"266008",9.75033170647366,60,15,"female",103
"266020",9.69424690639091,65,16,"male",103
"266035",9.9122490582047,54,15,"male",103
"266036",7.21061161576308,53,17,"female",103
"266039",7.71244383427499,57,15,"male",103
"266042",9.14420056947164,62,15,"female",103
"266047",9.0825070004663,53,15,"male",103
"266048",8.73809423017767,56,15,"female",103
"266055",9.72913416539135,65,15,"male",103
"266075",9.19013766465866,53,21,"female",103
"266082",8.24275634571448,57,15,"male",103
"266083",8.60079877527103,61,15,"female",103
"266092",9.11932097358901,64,16,"male",103
"266096",9.72913416539135,61,16,"female",103
"266101",10.0718228398465,62,16,"male",103
"266108",9.65502619323763,53,15,"male",103
"266109",6.21460809842219,57,15,"female",103
"266110",9.7394772771597,59,17,"male",103
"266113",8.30152165494073,63,22,"male",103
"266122",8.59097880414006,53,15,"male",103
"266123",9.00993630763146,56,15,"male",103
"266124",7.71244383427499,61,15,"female",103
"266125",10.2628012092737,63,15,"male",103
"266129",7.78063736083702,63,22,"female",103
"266134",9.39275193123021,58,15,"female",103
"266141",10.0943145023738,65,15,"male",103
"266148",9.77576781093376,54,17,"male",103
"266149",0.693147180559945,61,16,"female",103
"266150",10.2882055874995,56,18,"male",103
"266151",8.23429963569625,58,19,"female",103
"266157",8.59507973007331,55,16,"female",103
"266168",9.22593416988154,53,15,"male",103
"266169",3.17471493227198,57,15,"female",103
"266185",9.34136863438259,59,15,"female",103
"266188",10.1677730471815,55,22,"male",103
"266189",9.06667780960348,60,15,"female",103
"266191",8.85020226745448,61,15,"female",103
"266199",9.60373289885008,64,15,"male",103
"266203",7.96262467870994,53,15,"female",103
"266204",8.62140908740309,58,15,"male",103
"266205",9.10764297373784,60,15,"female",103
"266219",10.0863089843717,64,15,"female",103
"266220",9.22741380736609,58,15,"female",103
"266221",8.7643344492954,55,15,"male",103
"266227",9.1968984800555,58,16,"male",103
"266228",8.25971696102152,60,16,"female",103
"266232",8.23524400349243,65,15,"female",103
"266233",8.21701738060962,58,15,"male",103
"266234",9.46063205520941,59,15,"female",103
"266235",8.80397087553997,58,15,"female",103
"266237",9.05870319731322,58,16,"female",103
"266238",8.64188563537355,57,16,"male",103
"266247",7.62119516280984,58,15,"female",103
"266259",8.45833455084051,58,15,"female",103
"266260",8.94922491726484,56,15,"male",103
"266270",10.1266311038503,64,15,"male",103
"266277",9.78154588173089,57,15,"male",103
"266281",9.62112464156195,64,17,"male",103
"266282",8.39389497507174,65,17,"female",103
"266284",9.60292285425333,59,16,"female",103
"266286",8.14089846060785,58,15,"female",103
"266288",9.88124194358881,65,15,"male",103
"266306",8.31102473950736,62,15,"female",103
"266320",7.9229859587112,53,15,"female",103
"266324",8.38206051742474,56,15,"female",103
"266337",10.1314196205821,65,16,"male",103
"266351",9.83894903139856,54,16,"male",103
"266356",3.09104245335832,60,15,"female",103
"266365",9.0492086921187,57,20,"male",103
"266373",9.58603332175068,64,16,"male",103
"266382",8.09803475617607,64,14,"female",103
"266383",9.50599061407714,62,16,"male",103
"266385",9.02545553277906,57,16,"male",103
"266386",8.11611843160937,62,16,"female",103
"266395",8.31698462331477,64,16,"female",103
"266408",7.14677217945264,53,15,"female",103
"266413",9.09088093193886,60,15,"male",103
"266415",7.9585769038139,54,16,"female",103
"266418",8.14786712992395,53,19,"female",103
"266423",9.51192534959696,57,15,"male",103
"266430",8.3726112334382,57,16,"male",103
"266431",8.75362408927598,59,15,"female",103
"266447",9.49810620556834,60,16,"female",103
"266448",8.00369733909437,55,15,"female",103
"266449",9.23014299927236,60,15,"male",103
"266450",9.48797210857446,60,16,"female",103
"266451",10.0078475678604,65,18,"male",103
"266453",9.04090349688613,65,16,"female",103
"266458",9.84280294967282,57,17,"female",103
"266459",9.68346412855816,60,16,"male",103
"266460",9.28906282749064,62,20,"female",103
"266465",9.11025919034917,62,14,"male",103
"266472",9.81443773570262,54,15,"male",103
"266475",9.86266555801587,61,15,"male",103
"266476",9.26715535662538,65,17,"female",103
"266485",9.43707745880052,63,15,"male",103
"266488",9.92309800833546,53,22,"female",103
"266496",4.60517018598809,55,15,"female",103
"266497",9.30746708270691,55,15,"male",103
"266500",7.71244383427499,62,19,"female",103
"266507",10.4419283813336,54,23,"male",103
"266510",8.74703426417817,58,15,"female",103
"266514",9.38932302750462,64,16,"male",103
"266516",9.10733266355234,54,15,"female",103
"266521",7.54769153048451,57,17,"female",103
"266522",9.50442689210096,55,26,"male",103
"266526",10.5012245482914,61,21,"male",103
"266527",10.2805531861226,61,21,"female",103
"266532",9.42006634002117,56,15,"female",103
"266546",9.82336150805684,60,15,"male",103
"266556",9.6213155969901,56,18,"female",103
"266562",9.60568780189606,58,15,"male",103
"266571",9.11162439903702,58,16,"female",103
"266574",8.00636756765025,61,15,"female",103
"266575",8.00636756765025,63,15,"male",103
"266577",8.34569287325387,65,15,"male",103
"266584",8.23068373846906,58,15,"female",103
"266602",8.59489469908009,57,16,"female",103
"266604",9.93949802145988,59,16,"male",103
"266605",9.37160851957231,59,16,"female",103
"266607",8.08487062913819,63,21,"female",103
"266608",10.9004361874277,64,15,"male",103
"266609",9.43348392329039,64,15,"female",103
"266611",12.1801392635037,64,15,"male",103
"266625",10.3129446819138,58,22,"male",103
"266626",9.18101454259435,57,17,"female",103
"266628",7.89803969076462,56,16,"female",103
"266629",8.49453850085143,61,15,"female",103
"266641",4.86753445045558,64,19,"female",103
"266656",7.68588673859714,54,15,"female",103
"266658",10.0519075576544,62,15,"male",103
"266659",8.21607727720552,63,18,"female",103
"266684",4.60517018598809,56,15,"male",103
"266686",9.68034400122192,59,17,"female",103
"266688",9.7981270368783,60,15,"female",103
"266692",8.61417473649524,54,15,"male",103
"266698",11.4338822576298,56,17,"male",103
"266704",8.90218344633502,54,16,"male",103
"266716",10.1040827746247,62,16,"male",103
"266721",9.94270826568941,57,15,"male",103
"266722",9.61580548008435,61,18,"female",103
"266723",10.0161016969053,57,16,"female",103
"266727",9.87924608816309,56,15,"male",103
"266728",8.89573918342093,64,15,"female",103
"266730",8.94376726273464,55,16,"male",103
"266731",9.54108193388841,64,16,"female",103
"266734",8.36170828857584,53,15,"male",103
"266741",9.95657131339402,61,17,"male",103
"266742",10.4663267112542,62,20,"female",103
"266745",9.02641753381525,58,15,"male",103
"266746",10.5208330196798,55,22,"male",103
"266747",8.4472855950554,57,20,"female",103
"266758",9.7981270368783,62,15,"male",103
"266761",9.79143804872751,59,15,"male",103
"266765",9.7981270368783,61,16,"male",103
"266766",9.11029901779596,63,15,"female",103
"266773",6.10924758276437,53,15,"male",103
"266774",8.33327035325531,59,15,"female",103
"266787",9.81301564937205,58,15,"male",103
"266789",9.81410974138491,59,15,"female",103
"266798",8.32069157104845,61,16,"female",103
"266802",7.68340368105383,55,15,"female",103
"266805",8.11558063803145,57,15,"male",103
"266806",9.95740739452556,62,18,"female",103
"266818",9.18747288482283,59,15,"female",103
"266821",12.8994697948453,63,17,"male",103
"266822",8.94585385712759,64,16,"female",103
"266824",9.65502619323763,62,15,"male",103
"266825",8.77955745588373,64,15,"female",103
"266836",9.88735817060624,56,15,"male",103
"266837",9.82552601106642,61,15,"female",103
"266841",9.12695876303713,62,17,"female",103
"266842",10.8297286152635,62,20,"male",103
"266843",10.1659287371221,59,20,"male",103
"266844",10.1561899060919,64,20,"female",103
"266858",8.46716225781067,53,16,"female",103
"266869",9.80917687306489,54,15,"male",103
"266871",11.2625134865018,58,16,"male",103
"266872",9.58603332175068,62,15,"female",103
"266873",9.69375368813184,54,15,"female",103
"266877",9.91591007253469,55,16,"male",103
"266878",9.79757132694458,57,16,"female",103
"266883",11.3022044336546,59,23,"male",103
"266899",9.13604776739433,64,15,"male",103
"266904",10.0961718963656,63,21,"male",103
"266915",10.5427063910705,63,16,"male",103
"266916",7.52294091807237,60,16,"female",103
"266927",9.77161193122255,53,15,"male",103
"266928",8.55641390456952,59,15,"female",103
"266931",9.25752927340964,61,13,"female",103
"266932",8.07837810362652,59,15,"female",103
"266946",8.39298958795693,64,16,"male",103
"266947",10.5035595538163,65,15,"male",103
"266951",8.8963143241848,62,15,"female",103
"266954",11.1823358915072,61,15,"male",103
"266969",11.2522228192494,65,18,"male",103
"266979",9.71031775642107,65,17,"female",103
"266985",9.05889717270191,53,15,"female",103
"266990",10.5001238327152,54,15,"male",103
"266991",8.31434234336979,57,15,"female",103
"266992",9.80366721725392,55,25,"male",103
"266997",8.1886891244442,55,15,"male",103
"266998",8.791486026749,61,15,"female",103
"267008",8.00636756765025,59,15,"female",103
"267027",10.4374924492495,64,23,"male",103
"267039",12.0317192583854,61,21,"male",103
"267040",10.2750511089686,64,15,"male",103
"267044",10.3817899644196,57,16,"male",103
"267047",7.86018505747217,59,15,"male",103
"267051",10.5320962119585,55,18,"male",103
"267052",9.21045237742209,55,21,"female",103
"267060",7.79117975282054,53,18,"female",103
"267061",8.41626727282628,59,16,"female",103
"267062",11.9480788167802,54,15,"male",103
"267063",9.70898009520796,57,16,"female",103
"267065",9.2165610226095,62,16,"female",103
"267078",9.190545744648,61,16,"female",103
"267092",8.90327158572421,58,15,"female",103
"267093",10.4535339270155,63,15,"male",103
"267106",8.51974988123517,55,15,"female",103
"267118",9.68034400122192,65,15,"male",103
"267119",9.32366905728319,61,18,"female",103
"267125",10.4490623686289,58,17,"male",103
"267126",9.37585481045376,62,15,"female",103
"267130",9.72913416539135,59,15,"male",103
"267131",7.72400465667607,60,15,"female",103
"267133",7.89670146377077,64,15,"female",103
"267137",8.77894188184151,53,15,"male",103
"267138",8.1744211526465,57,15,"female",103
"267141",9.80923181661041,62,16,"male",103
"267142",8.74801918828065,63,15,"female",103
"267143",10.0123419574482,56,17,"male",103
"267144",8.76191031935212,56,17,"female",103
"267149",9.19346677899278,61,17,"male",103
"267150",1.6094379124341,59,16,"female",103
"267152",9.91145572218531,55,15,"male",103
"267153",9.65502619323763,65,16,"female",103
"267156",10.1811192891344,58,15,"male",103
"267158",9.37472425570119,59,16,"male",103
"267159",9.24956108512946,62,18,"female",103
"267160",9.24530200934888,63,15,"male",103
"267162",10.0888046183099,57,15,"female",103
"267184",9.91184259085635,55,15,"male",103
"267185",4.96116486014365,57,15,"female",103
"267188",9.09627541568821,63,16,"female",103
"267203",9.67290895896632,63,15,"male",103
"267204",9.80616743423618,54,15,"female",103
"267209",9.94270826568941,60,15,"male",103
"267210",10.2255710517052,61,17,"female",103
"267217",8.26873183211774,61,15,"female",103
"267223",10.9864107417396,64,22,"male",103
"267224",10.819498245203,65,22,"female",103
"267225",10.5551875431819,61,16,"female",103
"267229",10.1345992734995,61,16,"male",103
"267231",9.32188174670909,62,15,"female",103
"267269",9.64988479373721,59,16,"female",103
"267270",9.69439978355753,64,15,"female",103
"267272",9.49642116306099,60,16,"female",103
"267277",10.4155923578005,58,25,"male",103
"267282",9.69401267009092,53,18,"female",103
"267300",6.39692965521615,60,15,"female",103
"267307",9.37472425570119,59,15,"female",103
"267308",10.1659287371221,62,15,"male",103
"267309",9.31869507246039,65,15,"female",103
"267312",10.0380184454937,64,15,"male",103
"267313",8.73873546136347,65,15,"female",103
"267317",7.92153563213355,64,15,"male",103
"267319",9.62905070683437,58,15,"male",103
"267320",8.32069157104845,61,11,"female",103
"267332",6.66924423504172,62,15,"female",103
"267348",9.35827753559914,59,14,"female",103
"267353",10.9592967188789,61,24,"male",103
"267363",7.90765159471109,54,15,"female",103
"267365",11.0040978438669,65,22,"female",103
"267367",10.4356440470039,64,18,"female",103
"267377",10.1811192891344,63,16,"female",103
"267387",7.61085279039525,57,15,"female",103
